id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1	Khpyuk	Хпюк	41,66667	47,66667	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							'Huppuq'''	aghu1253	#00cc66	#00cc66	07.02.2021
1969	Ottal	Оттал	41,667678	47,012864	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Dzhinykh	Джиныхский					Ottal	tsak1249	#669900	#00cc66	07.02.2021
1852	Myukhrek	Мюхрек	41,667696	47,280013	Rutul	Lezgic	East Caucasian		Rutul	Myukhrek	Мюхрекский							Myukhrek	rutu1240	#009900	#00cc66	07.02.2021
1702	Kachalkent	Качалкент	41,66885	48,04288	Lezgian	Lezgic	East Caucasian		Lezgian									Kachalkent	lezg1247	#00cc00	#00cc66	07.02.2021
1970	Korsh	Корш	41,66952	47,06211	Tsakhur	Lezgic	East Caucasian		Tsakhur									Korsh	tsak1249	#669900	#00cc66	07.02.2021
1971	Dzhinykh	Джиных	41,67245	47,04479	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Dzhinykh	Джиныхский					Dzhinykh	tsak1249	#669900	#00cc66	07.02.2021
2	Usug	Усуг	41,672481	47,594624	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							Usug	aghu1253	#00cc66	#00cc66	07.02.2021
1853	Aran	Аран	41,67389	47,24639	Rutul	Lezgic	East Caucasian		Rutul									Aran	rutu1240	#009900	#00cc66	07.02.2021
1703	Kasumkent	Касумкент	41,6789	48,1394	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский	Gyuney	Гюнейский					Kasumkent	lezg1247	#00cc00	#00cc66	07.02.2021
3	Kvardal	Квардал	41,6803	47,56277	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							Kvardal	aghu1253	#00cc66	#00cc66	07.02.2021
1704	Ashaga-Stal-Kazmalyar	Ашага-Стал-Казмаляр	41,681705	48,218336	Lezgian	Lezgic	East Caucasian		Lezgian									Ashaga-Stal-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1705	Ichin	Ичин	41,68263	47,99189	Lezgian	Lezgic	East Caucasian		Lezgian									Ichin	lezg1247	#00cc00	#00cc66	07.02.2021
1706	Tsmur	Цмур	41,6842	48,0567	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Tsmur	lezg1247	#00cc00	#00cc66	07.02.2021
1972	'Kal''yal'	Кальял	41,684366	47,003665	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	'Suvagil'''	Сувагильский					'Kal''yal'	tsak1249	#669900	#00cc66	07.02.2021
95	Qəbizdərə	Кабиздере	41,6937098	46,5720532	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Qəbizdərə	avar1256	#009999	#009999	07.02.2021
1854	Ikhrek	Ихрек	41,693931	47,210005	Rutul	Lezgic	East Caucasian		Rutul	Ikhrek	Ихрекский							Ikhrek	rutu1240	#009900	#00cc66	07.02.2021
4	Ukuz	Укуз	41,696017	47,591355	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							Ukuz	aghu1253	#00cc66	#00cc66	07.02.2021
1707	Novyy Usur	Новый Усур	41,69639	48,35444	Lezgian	Lezgic	East Caucasian		Lezgian									Novyy Usur	lezg1247	#00cc00	#00cc66	07.02.2021
1708	Tsnal	Цнал	41,69641	47,99767	Lezgian	Lezgic	East Caucasian		Lezgian									Tsnal	lezg1247	#00cc00	#00cc66	07.02.2021
1709	Ashaga-Stal	Ашага-Стал	41,69724	48,19462	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Ashaga-Stal	lezg1247	#00cc00	#00cc66	07.02.2021
1710	Yukhari-Zakhit	Юхари-Захит	41,69779	47,9426	Lezgian	Lezgic	East Caucasian		Lezgian									Yukhari-Zakhit	lezg1247	#00cc00	#00cc66	07.02.2021
96	Şambul	Шамбул	41,699167	46,275	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Şambul	avar1256	#009999	#009999	07.02.2021
97	Çədərovtala	Чадаровтала	41,7002104	46,2805503	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Çədərovtala	avar1256	#009999	#009999	07.02.2021
1973	Mukhakh	Мухах	41,70068	46,991105	Tsakhur	Lezgic	East Caucasian		Tsakhur									Mukhakh	tsak1249	#669900	#00cc66	07.02.2021
5	Khveredzh	Хвередж	41,70206	47,57218	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							Khveredzh	aghu1253	#00cc66	#00cc66	07.02.2021
1711	Saidkent	Саидкент	41,70213	48,11319	Lezgian	Lezgic	East Caucasian		Lezgian									Saidkent	lezg1247	#00cc00	#00cc66	07.02.2021
98	Meşəşambul	Мешешамбул	41,703333	46,273333	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Meşəşambul	avar1256	#009999	#009999	07.02.2021
1712	Orta-Stal	Орта-Стал	41,70335	48,17075	Lezgian	Lezgic	East Caucasian		Lezgian									Orta-Stal	lezg1247	#00cc00	#00cc66	07.02.2021
1713	Gereykhanovskoe	Герейхановское	41,7047	48,2869	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Gereykhanovskoe	lezg1247	#00cc00	#00cc66	07.02.2021
1714	But-Kazmalyar	Бут-Казмаляр	41,705274	48,396665	Lezgian	Lezgic	East Caucasian		Lezgian									But-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1715	Yukhari-Stal	Юхари-Стал	41,70734	48,1548	Lezgian	Lezgic	East Caucasian		Lezgian									Yukhari-Stal	lezg1247	#00cc00	#00cc66	07.02.2021
1716	Tslak	Цлак	41,71272	47,93997	Lezgian	Lezgic	East Caucasian		Lezgian									Tslak	lezg1247	#00cc00	#00cc66	07.02.2021
1717	Kurkent	Куркент	41,7133	48,1094	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Kurkent	lezg1247	#00cc00	#00cc66	07.02.2021
6	Bedyuk	Бедюк	41,716044	47,525715	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							Bedyuk	aghu1253	#00cc66	#00cc66	07.02.2021
1718	Alkadar	Алкадар	41,7163	48,08667	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Alkadar	lezg1247	#00cc00	#00cc66	07.02.2021
1719	Trkal	Тркал	41,716681	47,970481	Lezgian	Lezgic	East Caucasian		Lezgian									Trkal	lezg1247	#00cc00	#00cc66	07.02.2021
99	Xalatala	Халатала	41,7168652	46,1896965	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Xalatala	avar1256	#009999	#009999	07.02.2021
1720	Filya	Филя	41,71803	48,46103	Lezgian	Lezgic	East Caucasian		Lezgian	Samur	Самурский	Dokuzpara	Докузпаринский					Filya	lezg1247	#00cc00	#00cc66	07.02.2021
1721	Ashaga-Tsinit	Ашага-Цинит	41,72324	48,00882	Lezgian	Lezgic	East Caucasian		Lezgian									Ashaga-Tsinit	lezg1247	#00cc00	#00cc66	07.02.2021
1722	Khodzha-Kazmalyar	Ходжа-Казмаляр	41,72534	48,438	Lezgian	Lezgic	East Caucasian		Lezgian									Khodzha-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1723	Sardarkent	Сардаркент	41,7255	48,0622	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Sardarkent	lezg1247	#00cc00	#00cc66	07.02.2021
1724	Novyy Aul	Новый Аул	41,731837	48,399957	Lezgian	Lezgic	East Caucasian		Lezgian									Novyy Aul	lezg1247	#00cc00	#00cc66	07.02.2021
1725	Zakhit	Захит	41,732197	48,369784	Lezgian	Lezgic	East Caucasian		Lezgian									Zakhit	lezg1247	#00cc00	#00cc66	07.02.2021
100	Şərif	Шериф	41,733333	46,25	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Şərif	avar1256	#009999	#009999	07.02.2021
1726	Ashaga-Arkhit	Ашага-Архит	41,734607	47,97302	Lezgian	Lezgic	East Caucasian		Lezgian									Ashaga-Arkhit	lezg1247	#00cc00	#00cc66	07.02.2021
101	Qullar	Куллар	41,736667	46,448333	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Qullar	avar1256	#009999	#009999	07.02.2021
102	Mahamalar	Махамалар	41,737222	46,396111	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala	Закатальский					Mahamalar	avar1256	#009999	#009999	07.02.2021
1727	Yukhari-Arkhit	Юхари-Архит	41,7405	47,95878	Lezgian	Lezgic	East Caucasian		Lezgian									Yukhari-Arkhit	lezg1247	#00cc00	#00cc66	07.02.2021
1728	Koshkent	Кошкент	41,7414	48,0386	Lezgian	Lezgic	East Caucasian		Lezgian									Koshkent	lezg1247	#00cc00	#00cc66	07.02.2021
1729	Chilikar	Чиликар	41,74196	48,065	Lezgian	Lezgic	East Caucasian		Lezgian									Chilikar	lezg1247	#00cc00	#00cc66	07.02.2021
1803	Nizhniy Katrukh	Нижний Катрух	41,742979	47,203482	Azerbaijani	Oghuz	Turkic		Azerbaijani									Nizhniy Katrukh	nort2697	#cccccc	#cccccc	07.02.2021
1553	Verkhniy Katrukh	Верхний Катрух	41,7468	47,22355	Lak	Lak	East Caucasian		Lak	Arakul	Аракульский							Verkhniy Katrukh	lakk1252	#cc9900	#cc9900	07.02.2021
1857	Khoredzh	Хоредж	41,74914	47,8667	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							Khoredzh	taba1259	#339966	#00cc66	07.02.2021
1730	Kabir-Kazmalyar	Кабир-Казмаляр	41,7498	48,48848	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Kabir-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1731	'Kontsil'''	Конциль	41,751813	48,018508	Lezgian	Lezgic	East Caucasian		Lezgian									'Kontsil'''	lezg1247	#00cc00	#00cc66	07.02.2021
1858	Khiv	Хив	41,7533	47,9286	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							Khiv	taba1259	#339966	#00cc66	07.02.2021
7	Goa	Гоа	41,753585	47,703213	Agul	Lezgic	East Caucasian		Agul	Central Agul	Центральный							Goa	aghu1253	#00cc66	#00cc66	07.02.2021
1732	Nyutyug	Нютюг	41,75392	48,11773	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Nyutyug	lezg1247	#00cc00	#00cc66	07.02.2021
1733	'Ekendil'''	Экендиль	41,75518	48,13179	Lezgian	Lezgic	East Caucasian		Lezgian									'Ekendil'''	lezg1247	#00cc00	#00cc66	07.02.2021
1734	Klichkhan	Кличхан	41,75569	48,42533	Lezgian	Lezgic	East Caucasian		Lezgian									Klichkhan	lezg1247	#00cc00	#00cc66	07.02.2021
1859	Laka	Лака	41,75705	47,88114	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							Laka	taba1259	#339966	#00cc66	07.02.2021
1735	Asakent	Асакент	41,75759	48,00748	Lezgian	Lezgic	East Caucasian		Lezgian									Asakent	lezg1247	#00cc00	#00cc66	07.02.2021
1736	Kchun-Kazmalyar	Кчун-Казмаляр	41,76261	48,48966	Lezgian	Lezgic	East Caucasian		Lezgian									Kchun-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1737	Bugdatepe	Бугдатепе	41,76286	48,39293	Lezgian	Lezgic	East Caucasian		Lezgian									Bugdatepe	lezg1247	#00cc00	#00cc66	07.02.2021
1738	Eminkhyur	Эминхюр	41,76332	48,33115	Lezgian	Lezgic	East Caucasian		Lezgian									Eminkhyur	lezg1247	#00cc00	#00cc66	07.02.2021
8	Richa	Рича	41,763646	47,502769	Agul	Lezgic	East Caucasian		Agul	Keren	Керенский							Richa	aghu1253	#00cc66	#00cc66	07.02.2021
9	Duldug	Дулдуг	41,76833	47,67438	Agul	Lezgic	East Caucasian		Agul	Central Agul	Центральный							Duldug	aghu1253	#00cc66	#00cc66	07.02.2021
1739	Zizik	Зизик	41,7692	48,1097	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Zizik	lezg1247	#00cc00	#00cc66	07.02.2021
1740	Kug	Куг	41,7711	47,9647	Lezgian	Lezgic	East Caucasian		Lezgian									Kug	lezg1247	#00cc00	#00cc66	07.02.2021
1741	Novaya Maka	Новая Мака	41,772025	48,359721	Lezgian	Lezgic	East Caucasian		Lezgian									Novaya Maka	lezg1247	#00cc00	#00cc66	07.02.2021
1742	Karchag	Карчаг	41,77369	48,15948	Lezgian	Lezgic	East Caucasian		Lezgian									Karchag	lezg1247	#00cc00	#00cc66	07.02.2021
1554	Arakul	Аракул	41,77377	47,21238	Lak	Lak	East Caucasian		Lak	Arakul	Аракульский							Arakul	lakk1252	#cc9900	#cc9900	07.02.2021
1743	Oruzhba	Оружба	41,775686	48,432854	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Oruzhba	lezg1247	#00cc00	#00cc66	07.02.2021
1744	Zaza	Заза	41,77734	48,04628	Lezgian	Lezgic	East Caucasian		Lezgian									Zaza	lezg1247	#00cc00	#00cc66	07.02.2021
1745	Chukhverkent	Чухверкент	41,77797	48,37314	Lezgian	Lezgic	East Caucasian		Lezgian									Chukhverkent	lezg1247	#00cc00	#00cc66	07.02.2021
10	Tpig	Тпиг	41,780423	47,589523	Agul	Lezgic	East Caucasian		Agul	Central	Центральный							Tpig	aghu1253	#00cc66	#00cc66	07.02.2021
103	Kusur	Кусур	41,781293	46,949207	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Kusur	Кусурский					Kusur	avar1256	#009999	#009999	07.02.2021
1860	Tsuduk	Цудук	41,78225	47,89671	Tabasaran	Lezgic	East Caucasian		Tabasaran									Tsuduk	taba1259	#339966	#00cc66	07.02.2021
1861	Archug	Арчуг	41,7843	47,86009	Tabasaran	Lezgic	East Caucasian		Tabasaran									Archug	taba1259	#339966	#00cc66	07.02.2021
11	Khutkhul	Хутхул	41,78517	47,61451	Agul	Lezgic	East Caucasian		Agul	Central Agul	Центральный							Khutkhul	aghu1253	#00cc66	#00cc66	07.02.2021
1746	Chakhchakh-Kazmalyar	Чахчах-Казмаляр	41,78651	48,50046	Lezgian	Lezgic	East Caucasian		Lezgian									Chakhchakh-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1862	'Yargil'''	Яргиль	41,79004	47,95429	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							'Yargil'''	taba1259	#339966	#00cc66	07.02.2021
12	Fite	Фите	41,79161	47,73998	Agul	Lezgic	East Caucasian		Agul	Fite	Фитинский							Fite	aghu1253	#00cc66	#00cc66	07.02.2021
13	Yarkug	Яркуг	41,79814	47,68435	Agul	Lezgic	East Caucasian		Agul	Central Agul	Центральный							Yarkug	aghu1253	#00cc66	#00cc66	07.02.2021
1747	Yarukvalar	Яруквалар	41,79842	48,41318	Lezgian	Lezgic	East Caucasian		Lezgian									Yarukvalar	lezg1247	#00cc00	#00cc66	07.02.2021
1863	Kondik	Кондик	41,8028	47,8733	Tabasaran	Lezgic	East Caucasian		Tabasaran									Kondik	taba1259	#339966	#00cc66	07.02.2021
1748	Darkush-Kazmalyar	Даркуш-Казмаляр	41,80608	48,38985	Lezgian	Lezgic	East Caucasian		Lezgian									Darkush-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1864	'Mezhgyul'''	Межгюль	41,8061	48,0075	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							'Mezhgyul'''	taba1259	#339966	#00cc66	07.02.2021
14	Burkikhan	Буркихан	41,806356	47,538467	Agul	Lezgic	East Caucasian		Agul	Burkikhan	Буркиханский							Burkikhan	aghu1253	#00cc66	#00cc66	07.02.2021
1865	Chere	Чере	41,80685	48,0425	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	Nitrik	Нитрикский					Chere	taba1259	#339966	#00cc66	07.02.2021
1866	Chuvek	Чувек	41,807699	47,901711	Tabasaran	Lezgic	East Caucasian		Tabasaran									Chuvek	taba1259	#339966	#00cc66	07.02.2021
15	Misi	Миси	41,80991	47,60329	Agul	Lezgic	East Caucasian		Agul	Central Agul	Центральный							Misi	aghu1253	#00cc66	#00cc66	07.02.2021
1749	Khtun-Kazmalyar	Хтун-Казмаляр	41,81114	48,51884	Lezgian	Lezgic	East Caucasian		Lezgian									Khtun-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1867	'Zil''dik'	Зильдик	41,81292	47,98958	Tabasaran	Lezgic	East Caucasian		Tabasaran									'Zil''dik'	taba1259	#339966	#00cc66	07.02.2021
1750	Tagirkent-Kazmalyar	Тагиркент-Казмаляр	41,814927	48,511106	Lezgian	Lezgic	East Caucasian		Lezgian									Tagirkent-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
2039	Standard Georgian		41,81574	44,31883	Georgian	Georgic	Kartvelian	Standard Georgian	Georgian	black									nucl1302	#fff5ee	black	07.02.2021
1751	Kartas-Kazmalyar	Картас-Казмаляр	41,81717	48,39484	Lezgian	Lezgic	East Caucasian		Lezgian	Kyuri	Кюринский							Kartas-Kazmalyar	lezg1247	#00cc00	#00cc66	07.02.2021
1752	'Bil''bil''-Kazmalyar'	Бильбиль-Казмаляр	41,82188	48,5448	Lezgian	Lezgic	East Caucasian		Lezgian									'Bil''bil''-Kazmalyar'	lezg1247	#00cc00	#00cc66	07.02.2021
1868	Ashaga-Yarak	Ашага-Ярак	41,822988	47,952033	Tabasaran	Lezgic	East Caucasian		Tabasaran									Ashaga-Yarak	taba1259	#339966	#00cc66	07.02.2021
1869	'Kushtil'''	Куштиль	41,8289	47,8894	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							'Kushtil'''	taba1259	#339966	#00cc66	07.02.2021
1753	Samur	Самур	41,829176	48,487012	Lezgian	Lezgic	East Caucasian		Lezgian									Samur	lezg1247	#00cc00	#00cc66	07.02.2021
1754	Azadogly	Азадолгы	41,83019	48,44848	Lezgian	Lezgic	East Caucasian		Lezgian									Azadogly	lezg1247	#00cc00	#00cc66	07.02.2021
1755	Kullar	Куллар	41,8364	48,3878	Lezgian	Lezgic	East Caucasian		Lezgian									Kullar	lezg1247	#00cc00	#00cc66	07.02.2021
16	Kurag	Кураг	41,836764	47,661351	Agul	Lezgic	East Caucasian		Agul	Kurag	Курагский							Kurag	aghu1253	#00cc66	#00cc66	07.02.2021
1870	Yukhari-Yarak	Юхари-Ярак	41,83714	47,94825	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							Yukhari-Yarak	taba1259	#339966	#00cc66	07.02.2021
1123	Chirag	Чираг	41,8381	47,4303	Dargwa	Dargwa	East Caucasian		Dargwa	Chirag	Чирагский							Chirag	darg1241	#ff9900	#ff9900	07.02.2021
1756	Kumuk	Кумук	41,839407	48,420118	Lezgian	Lezgic	East Caucasian		Lezgian									Kumuk	lezg1247	#00cc00	#00cc66	07.02.2021
1871	Sirtich	Сиртич	41,8406	48,2347	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	Eteg	Этегский					Sirtich	taba1259	#339966	#00cc66	07.02.2021
1872	Nichras	Ничрас	41,84358	48,01174	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский	Nitrik	Нитрикский					Nichras	taba1259	#339966	#00cc66	07.02.2021
1757	Primorskiy	Приморский	41,845694	48,580097	Lezgian	Lezgic	East Caucasian		Lezgian									Primorskiy	lezg1247	#00cc00	#00cc66	07.02.2021
1758	Novyy Frig	Новый Фриг	41,85306	48,35743	Lezgian	Lezgic	East Caucasian		Lezgian									Novyy Frig	lezg1247	#00cc00	#00cc66	07.02.2021
17	Khudig	Худиг	41,85373	47,65854	Agul	Lezgic	East Caucasian		Agul	Koshan	Кошанский							Khudig	aghu1253	#00cc66	#00cc66	07.02.2021
1873	Gyukhryag	Гюхряг	41,854055	48,172785	Tabasaran	Lezgic	East Caucasian		Tabasaran									Gyukhryag	taba1259	#339966	#00cc66	07.02.2021
1874	Turag	Тураг	41,8586	47,9744	Tabasaran	Lezgic	East Caucasian		Tabasaran	Southern Tabasaran	Южнотабасаранский							Turag	taba1259	#339966	#00cc66	07.02.2021
1759	Nyugdi	Нюгди	41,85872	48,43455	Azerbaijani	Oghuz	Turkic		Azerbaijani									Nyugdi	nort2697	#cccccc	#cccccc	07.02.2021
1875	'Khursatil'''	Хурсатиль	41,862503	47,793991	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							'Khursatil'''	taba1259	#339966	#00cc66	07.02.2021
1876	Furdag	Фурдаг	41,86348	47,86215	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							Furdag	taba1259	#339966	#00cc66	07.02.2021
18	Arsug	Арсуг	41,86408	47,65011	Agul	Lezgic	East Caucasian		Agul	Koshan	Кошанский							Arsug	aghu1253	#00cc66	#00cc66	07.02.2021
1877	Urga	Урга	41,869933	47,85522	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							Urga	taba1259	#339966	#00cc66	07.02.2021
1760	Belidzhi	Белиджи	41,870833	48,388611	Lezgian	Lezgic	East Caucasian		Lezgian									Belidzhi	lezg1247	#00cc00	#00cc66	07.02.2021
1878	'Vertil'''	Вертиль	41,87358	47,85893	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Sugak	Сугакский					'Vertil'''	taba1259	#339966	#00cc66	07.02.2021
1879	Kulig	Кулиг	41,874076	47,865347	Tabasaran	Lezgic	East Caucasian		Tabasaran									Kulig	taba1259	#339966	#00cc66	07.02.2021
1880	Garig	Гариг	41,8766	47,88498	Tabasaran	Lezgic	East Caucasian		Tabasaran									Garig	taba1259	#339966	#00cc66	07.02.2021
1881	Atrik	Атрик	41,88042	47,78046	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							Atrik	taba1259	#339966	#00cc66	07.02.2021
